requester_id	pay	comm	fast	fair	reviews	tos_flags
A3NZRVTEGFZ2IZ	4.14	4.75	4.9	5	22	0
A3O0YU9SLTJK8I	3.67	0	5	5	3	0
A3O3NE6QL3X535	2.14	1.8	2.33	2.43	9	1
A3O3YAKS1WZSS2	2.67	5	5	5	10	0
A3O46QEZILNDP6	3.67	3.18	3.93	3.75	16	0
A3O5HQMFDTXZA5	4	5	5	5	1	0
A3O6W4NP00S2AS	3.75	1	4.27	4.27	12	0
A3O78XWVRU9X11	4.66	4.5	4.71	4.74	51	0
A3O8LAIH2FMZC7	4.45	3.67	4.6	4.56	11	0
A3OBZ0UFR1JQ3Z	5	5	4.86	5	8	0
A3OCSKE6B87USS	5	0	4	5	1	0
A3OE2DVPUYD4G6	3.35	2.54	3.95	3.32	20	0
A3OH9PX6HEYDUQ	3.75	3.38	3.9	4.26	20	0
A3OJSF93BH9GU6	5	0	5	5	1	0
A3OL107QLURJ67	4.58	4.33	4.67	4.67	13	0
A3OQW0SKBT6OHG	4	5	4.44	4.56	11	0
A3OSFZU35GE339	3.4	5	5	5	15	0
A3OST93NH2Y2FM	3.79	3.4	3.65	3.82	20	0
A3OSXTUM1QEXNY	4.24	4.09	4.52	4.51	199	4
A3OTNEK03XM01C	1	0	0	0	1	0
A3OVAJU1C9JQHA	4.83	5	5	5	13	0
A3OWP3M7I9AQ44	5	5	5	5	5	0
A3OX8K12FX5WQF	4.8	5	5	5	5	0
A3OXUAZ20HY9DO	4.23	4.54	4.69	4.69	27	0
A3OZ3L283YGFP8	3.79	3.5	3.9	3.73	41	0
A3P10KIN6Q6JQK	2.33	2	3.67	3.67	6	0
A3P3QMQFHBLLNW	4	0	5	4.5	2	0
A3P4RBQXQMXJLR	4.8	5	5	5	11	0
A3P5BV4G063JQE	2.17	1	3	3	6	0
A3P5WYHR0ZP32S	5	5	5	5	1	0
A3P7KJGDYMBU0Q	3.56	5	4.5	5	10	0
A3PB1DZOF86M4V	4	0	0	0	1	0
A3PBUB3OM54I27	3.26	3.86	4.22	4.31	36	0
A3PEFG6ZML3EK8	4.75	5	4	5	4	0
A3PFYN6D3Y6LVQ	5	5	5	5	8	0
A3PKBGTBHDH5L0	3.33	2.33	4.7	4.73	39	0
A3PNKDW8OM2FCX	4.06	4.2	4.93	4.75	17	0
A3PO7OE7RRY4DA	2.15	2.44	3.47	3.2	23	0
A3POZKV8MZWJ56	4	5	4.83	5	7	0
A3PSQG8EOCUJ60	2.35	2	2.53	2.53	18	0
A3PVN2L6G2K9R7	5	0	5	5	6	0
A3PZ0E101VMCV4	5	0	5	5	1	0
A3Q03WESC4R85R	4.73	4.67	4.71	4.71	15	0
A3Q26DBIIPCOV7	3.17	3	3	3.5	7	0
A3Q2Z82XQP3NN0	5	0	5	5	3	0
A3Q47XNIH8BZGJ	5	5	5	5	1	0
A3Q4H1F7YOI5K4	4.67	5	5	5	9	0
A3Q5TJ1BA5BI46	4.53	5	4.85	5	16	0
A3Q5X62UH1D9LL	4	0	5	5	4	0
A3Q73G30QTJG4A	1	0	0	0	1	0
A3QC6AP39945FQ	3.8	3	4.2	4.2	5	0
A3QDMC97IOIL8M	2.63	3.22	4.11	4.2	27	1
A3QE67P6HAD0X3	2.67	4.25	4.97	4.92	71	0
A3QEA82RG1WTVR	3	0	5	5	1	0
A3QF8K9R7QHA3T	4	0	5	5	1	0
A3QIVZVIL20SHV	3	1	3	3	2	0
A3QOFNF7MPCTQT	4.91	4.68	4.95	4.95	88	0
A3QOJAS6N1UPHX	3.43	5	5	5	15	0
A3QPMH41TVFZB0	4.5	0	5	5	4	0
A3QT4DVSSRDTVN	4.05	4.11	4.1	4.86	21	0
A3QTF65CN79LNL	4.75	5	5	5	16	0
A3QTVWE0MIGHQ1	5	5	5	5	5	0
A3QUANUOD6B50P	1.33	1	2	1	3	0
A3QUMXQ3NAD6MZ	4.15	4.58	4.59	4.78	49	0
A3QV5FNVJMKB9H	5	3	5	5	3	0
A3QWPJKH057BNI	1.91	2.4	3.75	3.71	23	0
A3QZF2Z8N8JFG6	3.5	5	4.88	5	10	0
A3R2LH4WN9JYQ1	5	5	5	5	1	0
A3R5KBWWPP7R7C	4.6	5	5	5	5	0
A3R5P8LOUTUSIW	3.33	0	3.67	5	4	0
A3R7CEQ8PLSB9N	4.59	4.56	4.71	4.56	19	0
A3RA3HET9EWVS4	4	1	1	4	1	0
A3REDNCQGHRU0	4.63	5	4.83	5	8	0
A3RGC856UIZTB4	2.75	0	4.67	3.75	5	0
A3RHSTO53TVXWA	4.88	5	4.86	5	8	0
A3RM8FZ625AZW9	3.48	4.27	4.33	4.48	35	0
A3RMXZ573H498B	4.5	5	5	3.4	5	0
A3RN6AQYKUBF9T	3.43	2.33	3.57	3.86	7	0
A3RO297RMTECPI	4.46	4.64	4.46	4.96	29	0
A3RODN9L9MMV67	4.33	3.94	4.24	4.57	45	0
A3RRY7BIF8JDCS	2.41	2.71	2.76	3.09	229	2
A3RSXC99SWTLNV	4.21	1.8	4.74	4.86	29	0
A3RT9M09FDIL2D	2.79	2.14	3.09	3.18	15	1
A3RTM7S8KA4JJ9	3	0	5	5	1	0
A3RXXNTGSUSTQ9	4.7	4.44	4.79	4.78	83	0
A3RYMN96RLLCXU	4.05	3.8	4.33	4.44	20	0
A3RYQE7WYIMQ2S	4.19	3.8	4.42	4.56	23	0
A3S0F56AR2HR2U	4.16	4.03	4.29	4.13	77	24
A3S57KPYOP00RI	4.29	4.56	4.37	4.7	33	0
A3S5J2YFJL44P3	5	0	5	5	3	1
A3S7US1JBLIH4W	4	0	5	5	9	0
A3S8FSKWAQ2AF9	1	0	0	0	1	0
A3S9C54UQ8NFWU	5	0	5	5	3	1
A3S9RPYYR4HITD	3	4.2	5	4.11	15	2
A3SBGXUYMGMI6B	4.05	4.35	4.89	5	19	0
A3SC5BB4OINAKQ	3	2.25	3.2	2.83	6	0
A3SCNQL1FYA0WT	4.35	3.4	4.58	4.58	20	0
A3SDBJZ9CN54X0	3.83	0	5	5	6	0
A3SE8GZPSVKQWO	4.47	5	5	5	16	0
A3SE9YWM897AO8	5	5	5	5	57	0
A3SEU4WWVYI32I	4	3.5	5	5	4	0
A3SF6DZQBT1LNE	5	0	4.5	5	4	0
A3SGCP0KO7X1XX	3	0	5	5	2	0
A3SHOK4U48WCHA	3.62	1.8	4.23	3.69	13	0
A3SN0M7TZD7NXN	2.94	5	5	4.64	17	0
A3SS745O6Q141O	4	0	0	0	2	0
A3SW52PB7NAOM2	3.07	1.75	3.13	2.71	18	0
A3SYHZ4HZFR1AG	4.24	3.67	4.63	4.5	17	0
A3SYMA8SB2ZJ3T	4.48	4.25	4.47	4.53	22	0
A3SZXR5WZ05YAR	2	1	3.33	3.33	5	0
A3T18G5YWMVCP9	4.57	4.1	4.62	4.72	49	0
A3T1AMOCAHOUS8	5	0	5	5	1	0
A3T2M333HTKKQP	5	5	5	5	2	0
A3T3PGML6M8BHQ	1	1	1	1	3	0
A3T3XT4FGA15TE	2.33	2	3.5	3.14	7	1
A3T4DZJ1AKM0U3	2.95	1.8	2.95	3.56	20	0
A3T56X643P56MB	5	0	5	5	1	0
A3T671USXW19AK	5	0	5	5	2	0
A3T8FT460R1D09	4	4	4	4	7	3
A3TD95OG4MCWW4	4.33	0	5	5	3	0
A3TFK5LCQ385ZJ	4.92	5	5	5	28	0
A3TGXXCQUT1E7K	5	0	5	5	1	0
A3TI30AUK3TNP3	3.24	2.25	3.46	3.4	20	0
A3TI6Q9O9LHS6S	2.33	0	0	0	3	0
A3TIHD2QPZW1RB	1	0	0	0	4	0
A3TIZGBHUD9NUB	5	0	5	5	1	0
A3TJ0BF4AOZGG8	1	0	0	0	1	0
A3TMGRHC4S3P14	4.57	0	5	5	7	0
A3TMRSVDLS3IS0	0	5	0	0	1	0
A3TNVJ4XA084PC	4.33	4	4	4	6	0
A3TP7XB9ISRFLV	3.55	3	4	3.67	13	0
A3TRWA198CR4B6	2	0	5	5	3	0
A3TS3EHK165MUY	5	0	5	5	3	0
A3TU49EJ3M221L	3.12	5	4.57	5	17	0
A3TY5KD9ULWW6J	3.08	3	4.11	4.33	13	0
A3U0ZJEOCOTBKD	3.25	3.67	4.67	4.67	22	0
A3U31QF75JROFS	1	1	0	1	1	0
A3U41OFORZCO1G	4.41	5	4.9	5	38	0
A3U4LJT22OTQZS	3.68	3.5	4.44	4.56	22	0
A3U7V8XSAZMIO8	4.19	4	4.86	4.82	27	0
A3UBQTCR2B8RJN	2.23	3	5	4.5	15	0
A3UC2274GTM8LK	3.67	5	3.67	3.67	3	0
A3UCVBBRU5WEZN	3.2	4.2	4.69	4.43	16	0
A3UE6HUETASMZL	2.67	5	5	5	3	1
A3UELRWMNBEIKC	2.5	3	3	2.5	8	0
A3UHJYQED42E9E	3.75	5	5	5	4	0
A3UKBHIBR8U8R3	2	1	4.5	2	2	0
A3UL9GW03QSXWJ	5	5	5	5	11	0
A3UQKYS5R9RREV	5	0	5	5	1	0
A3UWM3KJYEL5XU	4.2	4	4.2	4.2	5	1
A3UYN2NWFVL5WU	3.53	3.58	4.12	3.84	23	0
A3UZP6E2ZGDFMO	4.93	5	5	4.73	15	0
A3V0NW1O3H4ZN9	1	5	3.5	4	2	0
A3V13W1Y9K337Y	5	0	5	5	2	0
A3V161TRGAXFEH	4.8	1	5	4.33	9	0
A3V2EXZQGWCABB	1	1	1	1	1	1
A3V36M7Y25Y9ZA	3.8	2.67	2.75	3	5	0
A3V3VZOLVTU4G9	5	5	5	5	2	0
A3V681W8QXRXZA	3	0	5	5	1	0
A3V6B7TAGCTXQM	2.29	5	5	5	7	0
A3V8D22A4WYR7G	1	0	0	0	1	0
A3VBG9OC9U5XAN	1	0	0	0	1	1
A3VBK1PEL58VP4	2.51	1.8	3.02	2.76	77	2
A3VC5FA63OOIL7	4	1	5	4	4	0
A3VC66N43DTEIR	4.88	5	5	5	16	0
A3VE2I92X60QXC	4	0	5	5	2	0
A3VEO228IB9P0Q	4.6	5	5	5	5	0
A3VGKL8XELRK88	2.46	2.25	2.64	2	13	1
A3VH54M60JSUTD	4.78	5	5	5	9	0
A3VHB0RZ2PCT1Q	4.5	0	5	5	2	0
A3VHDXW75P3PEO	5	0	0	0	1	0
A3VKCZKSF8772S	2.5	3.67	2.6	3	10	1
A3VKDZFIVBZ1Y3	0	1	4	2	1	0
A3VLHKAC0QY2EC	2.39	3.22	3.82	4.03	55	0
A3VO10ZB3B7RN4	4.83	0	5	5	6	0
A3VPN8BHZDGD05	4	5	5	4	1	0
A3VS2NIV946HLE	2.78	2	3.89	3.33	9	1
A3VZWP25XIL4V5	4	0	5	5	1	0
A3WEVJPQ1LN6X	4.64	5	4.93	5	32	0
A3XCKXIPUEM60	2.78	3.5	4.09	3.46	25	0
A3Y0J0Z1W1LF6	2.25	1	3.67	3.67	5	1
A3YAR3S7T9K2J	3.43	5	5	4.2	7	0
A40I8QKJS2GHC	3.13	5	3.8	3.5	9	0
A428O8021RNP4	4	0	5	5	4	0
A43KBH2RUMURH	1	0	4	4	5	0
A45RUZL5CTQDB	4.09	5	5	5	24	0
A497PWGXCKJ1N	3.43	4.56	4.96	4.83	41	0
A498BRW6ZUIMN	4.36	3	4.27	4.27	12	0
A4B4PP3H5N8ZY	2.36	2.09	2.43	2.36	14	0
A4B76283FISRL	5	5	5	5	7	0
A4CEV0K4URDTQ	5	0	5	5	1	0
A4FB26FKZANFC	4.19	2	4	3.87	32	0
A4JVAZ8IYG82L	3.69	3.29	4.3	4.23	86	0
A4JZBXM4JSOF0	5	4	5	5	7	1
A4K3FX8WSG9XF	3.8	2	3.67	2.6	10	0
A4M4IUK19E4LJ	5	0	5	5	3	0
A4NJMKW58VXL6	4.15	3.94	4.3	4.25	63	0
A4Q03RE0E1FOE	4.71	5	4.71	5	7	0
A4QWQ1KBLPSJ5	1.09	2.14	2.11	2.22	13	0
A4W6F7C8EKV44	4.56	5	5	5	10	0
A4XASZ62KPJ2Z	3.2	2.83	3.56	3.56	15	7
A4ZIJ0NW9UPBS	3.83	3	3.67	2.86	7	0
A502I46C4766U	3.59	0	4.92	4.69	18	0
A51HAOJCSV8GW	5	0	5	5	7	0
A51MMQTKT50PJ	4	5	5	5	4	0
A520A8CDFFSMK	3.4	2.6	3.4	3.4	5	0
A567FLS1QU7JV	4.6	2.5	4.86	4.86	11	0
A57N9TNMP5HIE	5	5	5	5	9	0
A57XWCBS0MSC0	3.88	5	5	5	8	0
A5A5JHW4YC2NQ	5	5	5	5	1	0
A5AE2GJLADKAP	2.67	0	3	5	3	0
A5COCW1PER5WR	4.88	0	4.86	5	8	0
A5D98FB5U4IWH	4.55	3	4.64	4.33	12	0
A5FGVWTIVR9C7	2.7	4.25	4.22	4.22	28	0
A5GTTXTM14O1C	2.77	5	4.13	5	13	0
A5INEKOKVV0C9	3	3.6	3.7	4.1	11	2
A5J9PRI1CRIHE	3	0	5	5	2	0
A5KCMYQHBZXZL	1	0	0	0	1	0
A5MRW8E8S1CRT	5	0	5	5	2	0
A5NJDSV6OIDIY	4.5	0	5	4.43	8	0
A5O9T4DPUIYV2	4	0	5	5	1	0
A5QIBE5ILT797	4.38	5	4	4	11	2
A5QQWO2U81GM6	4.7	3	4.75	4.5	21	0
A5QXHB8M9G8IV	4.95	5	5	4.95	19	0
A5SRYZP7R0YHD	4.5	0	5	5	5	0
A5VN95SVCT8GU	1	0	1	1	1	0
A5WQR0Q6F5A5B	2.29	0	5	5	7	0
A5X9R2NX1MFEP	2.38	5	5	5	8	0
A5XN79M18TKC5	5	0	5	5	3	0
A5Y4J5RNFFMSI	3.26	3.35	4.65	4.65	67	1
A5YF33QRKFUU3	2.67	1	1	1	4	0
A5ZNOZPILLYEE	5	0	5	5	1	0
A61GGQZCA2KVI	4	3	4.57	5	10	0
A62YJC72N72IM	2.86	1	4.2	4.2	8	2
A63F95ZINK78O	4.6	5	5	5	5	0
A64RS4KS0M2IU	4.67	5	4.67	4	4	0
A658IR23DINS3	5	0	5	5	1	0
A668CHQ8S9IRP	3.88	5	5	5	8	0
A66YW0N6XZUOJ	3.86	2.2	4.56	4.47	26	0
A6789MJJ7CBMA	4.29	3.55	4.17	4.2	70	18
A68D1XTF062PP	3.67	5	5	5	3	1
A69ERI7GJD926	1	1	2	2	4	0
A69MVCN7ZCV6Z	4.82	5	4.91	5	13	0
A6AILYBOSANIR	2.7	3.74	3.6	3.47	78	1
A6AQAXB5QRNN0	4.4	5	5	5	5	0
A6FBP5R03XIAW	5	0	5	5	2	0
A6GTPNKZVZ9PS	2.33	0	5	5	3	0
A6K8EXQJA6A5U	5	5	5	5	4	1
A6L6V5H6KXWKU	4.86	5	5	5	14	0
A6LCABS5GFSVI	3.38	4	4.73	4.73	24	0
A6LWTHQ0HZYOA	3.15	3.67	3.8	3.14	17	0
A6Q55YO5UL5GI	3	2.5	3.33	3.5	6	0
A6QYVJV5GQ2K1	1	1	1	1	8	0
A6RZ2K997CUYH	5	5	5	5	3	0
A6V77TFF7OA5X	4.4	4.29	4.13	4.5	21	0
A6VWD14H3RSX5	4.8	5	4.8	5	5	0
A6WNZ13HX7JQ3	3.4	0	5	5	5	0
A6WZ3YNV90FAE	5	5	5	5	4	0
A6XN0HO3KTTTV	4.89	5	5	5	37	0
A6YG5FKV2TAVC	4.78	4.31	4.57	4.79	79	0
A741RUM85IFE7	4.29	0	5	5	8	0
A78NKUI3R1VQU	3.67	3	4	4.2	6	0
A7DNVX7SZPVVF	4	0	5	5	1	0
A7F7053K4K2VL	2.66	3.29	3.52	3.53	40	0
A7JGV60TYUBX	2.85	1.88	2.73	3.34	59	1
A7KJAL4IKNT98	5	0	5	5	10	0
A7LFFP0UNCG54	2.94	3	4.5	3.55	20	0
A7M4FFWINN6Z3	2.17	3	3.8	4.2	6	0
A7MD9R7OTPUZ0	2	5	5	5	4	0
A7N4DO4M3U9SX	5	0	5	5	1	0
A7NAD2EUDP692	3.6	4.2	3.4	3.4	6	2
A7NS1MBL1TVMV	3	2.5	4.5	2.5	2	0
A7OMS8V7KQ0OW	5	3	5	5	4	0
A7QPVX6KZH34P	5	0	4.75	5	4	0
A7SD3OT5ZKQEL	4.79	4.79	4.73	5	46	0
A7VSWQGCXR9DH	3	5	5	5	6	0
A7XG8MYKTWQOX	3.13	4.17	4.38	4.5	8	0
A80HH7RKITW7M	4.07	3.4	4	4.18	14	0
A81966EVO3YG1	4.75	4.5	4.58	4.84	31	0
A849NFVZBCE5R	3	0	0	0	1	0
A84H068RKM07I	4	0	5	5	1	0
A84RKXDR6OQ78	0	1	0	0	1	0
A85UAWGX7A330	3.53	3.07	4.46	4.26	125	0
A86UYJMT2TKOE	2.38	3.5	3.45	3.67	24	0
A873L77I0P8GJ	2.5	2.14	2.5	2.5	9	0
A87PKH3QAGY2L	4	4	5	5	1	0
A8BY8CXMUIXJH	2.67	0	5	5	6	0
A8BZED1V49TU6	2	0	5	5	1	0
A8DQXJEVAM6JF	4.39	4.64	4.98	5	47	0
A8GX26EIUEB19	0	1	0	0	1	0
A8K75YJXT7O8M	3.71	5	5	5	8	0
A8KCN6CGYHYA4	1	1	1	1	3	1
A8KS2AK5LE3YO	2.39	1.2	2.83	1.59	108	0
A8NA2A7KNVWT3	2.1	0	5	5	10	0
A8P51NZT7OBOO	4.88	5	5	5	27	0
A8PX8LKVFG46R	0	0	1	1	1	0
A8Q74QJIPP5IA	3.22	3	5	5	9	0
A8T96T03TO90A	5	5	5	4	2	0
A8THSVCP0ILT8	4	4.56	4.73	4.84	39	0
A8U30COJ903MM	2.75	2.33	2.71	3	10	0
A8Y6LG00IJVKD	4.43	5	5	5	7	0
A8YMO2IMMWFX4	4.33	5	5	5	3	0
A91UZ44ZX7T4M	3.8	1	3.83	3.67	7	0
A91ZMXPB29S4K	2.67	5	4.67	5	7	0
A98XFNIQL1ASR	1.76	2.23	3.48	2.85	84	0
A99HAWEMNK79T	3.36	3.29	3.27	3.25	12	0
A99KABRQ3KI6	4	5	5	4	1	0
A9ATOERH4YSSV	4.63	4.8	4.91	5	50	0
A9B4M4JBVTUDL	3	1	3.91	3.67	14	0
A9BLTX1D4GL8S	1	1	1	1	4	1
A9GL29YQ83H11	5	5	4.5	5	2	0
A9JDL3LR1CQW4	2.13	1.8	3.29	3	8	1
A9K0CV70JWG1W	4.8	4.81	4.82	4.82	141	3
A9LY7C79F4WH5	5	4.75	5	5	13	0
A9S0SWHBTXHA3	3	3	3	3	2	0
A9S1YTCKKWA2D	3.3	5	4.6	5	11	0
A9U0TDBQ9D4E0	1	0	1	1	1	0
A9UJN18FKNAEH	4	4	4	4.2	5	0
A9UOP0QLZJCZO	3.75	3	5	5	4	0
A9UPCQVMSXOY1	0	0	0	0	1	0
A9VJBDPL9NZY3	2	1.8	2.17	2.33	7	3
A9VPC94KA7M5S	4.5	4.4	4.76	4.84	26	0
A9W3OGSNY6M59	3.5	5	4.5	5	2	0
A9XTBJWCTU6QS	0	0	0	0	2	0
A9YDWUBV3N0MB	5	0	5	5	1	0
A9YRUDRP1Z8KZ	4	3	4.92	5	15	0
AA19RJFRWBZDC	3.78	2.78	3.94	3.83	19	0
AA6JPWTLJ6O5W	5	5	5	5	2	0
AA7A27I5HMTT0	3.89	3.67	4.33	3.8	11	0
AA8N2Y8NEPOYU	3.25	5	5	5	9	0
AA9WUM3O4HNVX	3.67	3	3	3.2	6	0
AABYRIQ5E6Y5Q	3.5	5	4.5	4.69	21	0
AAE95UYBYNCP6	3	3	3	3	1	0
AAF2BO7XA8TJL	2.36	3	4.08	4.18	42	0
AAGP5I7B2BXQK	4.19	3.57	3.86	4.33	24	0
AAHISD49UA8XP	5	5	5	5	3	1
AAJG83PNEC08Y	5	0	5	5	4	0
AAJLBET0QQTTS	4	5	5	5	5	0
AAL37EH9PAULF	4.86	4.94	4.97	5	67	0
AAM4IUFREQX96	3	4	4.25	4	5	0
AAP1D67KORF6S	4.33	0	4.33	5	3	0
AAPI48CSF2QWB	4.63	4.56	4.68	4.87	31	0
AAQQJ8AWX96NK	4.67	5	3.5	5	6	0
AAS8PL6UAWUFU	1	1	4	1	1	0
AAWAZVY6FGGSU	4.61	5	5	4.75	22	0
AAWHB5RDMECIE	4.29	5	5	5	8	0
AAWYE52O2ZYBV	3	1	5	5	3	0
AAZZBNRO2QRHA	4.38	5	4.5	4.5	8	0
AB2WW1DFMYT5F	3	5	5	5	2	0
AB44G6LQGF13J	4.89	5	4.38	4.56	11	0
AB68KZE0EI26G	3	0	5	5	1	0
AB6R5YB4ZRSII	4	3.75	4.5	4.38	8	1
AB7F6PMGV5XY3	3.42	4.33	4.79	4.75	32	0
ABA0TJ2Y875G3	4.53	3.67	4.86	4.86	31	0
ABC3Q9VFMJ5HT	3	0	5	5	1	0
ABD30ZXCET8EC	3.18	3	4.54	4.38	25	0
ABFE289P49H7Y	5	0	5	5	1	0
ABHN3CIODM0LM	1.53	1.67	3	2.67	17	0
ABISDRS9TOLET	5	0	5	5	1	0
ABIUW8FBC3EE7	4.26	4.41	4.57	4.63	162	1
ABJSMXX9VVLOU	1	1	1	1	5	2
ABL3NXCBVD9RG	3	1	3	3	4	3
ABLF9XMJWEMUQ	3.82	3	3.5	3.8	11	0
ABMMCWXPV2351	4.69	5	4.69	5	14	0
ABOZLBHLTW0T	4	1	3.86	3.86	8	0
ABPLPKR7B3183	3.72	3.37	3.87	3.71	32	0
ABPZNC7AH06GQ	4.5	1	2.5	3	3	1
ABQ9R9XGGSRLW	4.2	1	5	4	6	0
ABQES53HKWCT6	4.85	4.82	4.85	4.85	26	0
ABSAYWNUGBB9	4.5	5	5	5	2	0
ABSF8UXFZYEK6	1.47	1	1.67	2.43	15	0
ABYGLITD9LAX5	2.2	2	3	1.78	12	0
AC3YTYDFLTJVT	5	5	5	5	5	0
AC5SZQ52GG7EQ	4.25	5	5	4.75	4	0
AC602HL90JHWA	2.17	0	5	5	6	0
AC973YERJ3OAD	4.37	2.71	4.65	4.07	32	3
AC9OCTLSZS240	4.43	5	5	5	8	0
ACB53PYZ6ET7Z	4.29	0	4.5	4.5	9	0
ACBN3A5QTVO71	5	0	5	5	1	0
ACD19UFPKY2ZV	4.84	4.56	4.86	4.89	39	0
ACDYXRBW6HZ6M	4.92	5	5	5	13	0
ACEMK61WXPAUN	4.5	5	5	3.67	3	0
ACEMM1YJWITST	2.86	5	4.88	4.56	15	0
ACHUNCIDJCTRO	4	4	4	4	1	0
ACIVI7VWXZYVZ	2.22	2.5	3.45	2.82	11	0
ACLTHJH5B8GTM	4.21	4.67	4.06	5	19	0
ACMHOZ7RVSDYL	4.69	4.6	4.93	4.94	82	0
ACSJ3KPS6UYIL	2.9	2.8	3.86	3.86	10	0
ACT3VCF5GIM9C	5	5	5	5	2	1
ACTF8ZR21OOJA	4.67	5	5	5	12	0
ACTSAU48EQYL8	4	5	4	4	6	3
AD44RH01V8VVF	4.67	5	4.91	5	24	0
AD5AX3X84I247	3.31	3	4.21	3.8	30	3
AD5LP15VMVA66	1	0	1	1	1	0
AD9HWPLOWI41M	4.4	3.8	4.33	4.36	16	0
ADDY1NWQ1A8EC	3.44	4	4.62	4.69	18	0
ADE54V14EBP07	5	5	5	5	1	0
ADEJETIJK6JDZ	5	5	5	5	3	1
ADJIX5TMVZMBW	1	1	1	1	2	2
ADJTA8V25D5N9	3.95	3.93	4.68	4.46	47	2
ADK041FLJW63Z	5	5	5	5	8	0
ADKT3VGSIZR5B	2.08	1.8	3	3.2	15	0
ADLE9SYUI2A72	4.4	5	5	5	10	0
ADLS2QYRM4PKW	5	0	0	0	1	0
ADM9ONK4Y5U29	1	0	0	0	1	0
ADMQWB7B2KOU3	3.43	2	2.5	3.67	9	0
ADN6R162I57S9	4.88	5	5	5	8	0
ADOSO2P0UTPNU	3.38	3.81	4.23	4.25	66	0
ADQ8KPNLS4TFY	4	5	5	5	10	0
ADULXO8QH9SLK	2.6	4	4	4.33	11	0
ADUS0BYIR3D63	4.17	3	4.17	4.2	6	0
ADXTPBMBDLQE8	0	0	0	0	1	1
ADY50IL6JTA7Z	2	5	5	5	4	0
ADYYIIK1LICX3	4.6	5	4.9	5	11	1
AE1EY0UIKYAUO	2.9	3.73	4.31	4.45	42	1
AE26W4VOQWFGI	4.5	3.43	4	4	13	0
AE2MGHJOWILQ4	4.67	1	5	3.33	3	0
AE7JBCNF8US46	4.04	3.86	4.3	4.39	44	14
AE8QFL6TE7YCJ	1	1	1	1	1	0
AE9LM6W08FFNV	4	3.67	4.67	4.72	46	0
AEBDE9H3KSTV7	5	0	5	5	2	0
AEDNTDHBY2AVP	4	1	5	3	3	0
AEF08NCY40JSK	5	5	5	5	8	0
AEGMIJ0471YXN	2.5	3	4.5	5	2	0
AEHVF3DA04YO3	1	1	1.5	1	2	0
AEJUOBM1O3FZD	1.5	0	5	4	3	0
AENJEPDULA0IY	1.75	0	3	5	4	0
AEOBDURHZWOQU	5	5	5	5	9	0
AEQ6RFZZQ9X5T	5	0	5	5	3	0
AEQGA1VTUY5J	2	3	2.33	3	5	0
AER0Y6JEC7YC9	4.52	3	4.72	4.59	30	0
AERD2EDRUJKMQ	5	0	5	5	6	0
AESKKO0V8P3SZ	5	5	4.57	4.86	9	0
AESOXMW5KOWON	3.78	5	4.86	4.86	9	0
AESZXK8RWP0O6	3.8	5	4.88	5	10	1
AET2VQD0ZJSXN	1	0	1	0	1	0
AEU3H8GUL27PE	2.94	2	3.85	3.44	20	1
AEUIEWM7Y7YLT	5	1	4	3.67	3	0
AEUPZ2BA6VY1O	2.5	1	3	3	2	0
AEVIUISUG1EDZ	1	1	1	1	3	0
AEW1Q7RTOE5QS	2.45	1.5	2.45	2.45	11	0
AEXK87EMV6R01	5	5	4.25	5	4	0
AEXSSGLNCUACN	3.86	5	5	5	7	0
AEYA9O84WHKNI	3.92	5	4.8	4.64	15	0
AF156CTNYKTIE	3.83	3	3.67	3.86	10	0
AF4D495HZYJ20	3.25	2	2.6	3	5	0
AF4GJPMV4V5N2	4.61	5	4.76	4.79	43	1
AF5TTEOGZ5XZZ	5	0	5	5	1	0
AF6CYMY3B6Y0A	4	3.67	4	4	4	0
AF72CZH9468MK	4.67	4.44	4.74	4.85	32	1
AF9CPX0LTSIY0	3.5	0	4.71	4.71	8	0
AF9SF1JKULJIZ	3	0	5	5	3	0
AFC7JF0W4INZ5	4.62	5	5	5	14	0
AFCA6105H1TM0	3.26	5	5	4.73	25	0
AFEFQMK1QW4XR	3	1	2.67	3.67	3	1
AFEG4RKNBSL4T	4.87	5	5	5	38	0
AFF9XYHG53CIM	4.87	5	4.93	5	15	0
AFGJAUDMM6LP7	4.45	5	4.77	4.82	22	0
AFIUI62ZVMDFA	3.2	3.67	4.74	4.58	33	1
AFKQNUWL577XK	0	0	0	0	1	1
AFKY99074ESQ2	4.27	4.73	4.81	4.82	68	0
AFLB0K9LGJKSE	5	0	5	5	3	0
AFMWRWM97WTT6	1	0	0	0	1	0
AFNTDQLB5NR4F	4	5	4.67	5	3	0
AFOKAA4UCSUCR	3.5	5	5	5	2	0
AFOMAEVK4ZU5W	4.58	4.6	4.85	4.78	34	0
AFOMP9IQ4M5KY	3.5	0	5	5	4	0
AFP3APHBQAT29	3.87	5	4.91	4.82	15	0
AFQCV9LR5HAC7	3	0	0	0	2	0
AFRQSP9NH7MZT	5	5	5	5	4	0
AFULWTQWMB4F0	4	1.5	5	4.33	9	1
AFX1D8GW8BJYM	3.16	2.05	3.62	3.27	48	2
AG068CG5JDWUZ	5	5	5	5	3	0
AG24GB4KNP469	2.88	2.08	3.58	3.33	26	0
AG2TY9Y5VSS2V	4.46	5	5	5	24	0
AG55E82YPUZFA	3	3	3.67	3	4	0
AG8WICRYUXA98	3.38	5	5	5	13	0
